ZIP3,STATE,POPULATION,AP,DENT,INN_AP,INN_DENT,FRAC_INN_AP,FRAC_INN_DENT,GP,PED,SURG,PERIO,ENDO,PROSTHO,PP_AP,PP_DENT,PP_GP,PP_PED,PP_SURG,PP_PERIO,PP_ENDO,PP_PROSTHO
712,LA,336571,228,179,53,38,0.232456,0.212291,36,1,1,0,0,0,1476.188596,1880.284916,9349.194444,336571.000000,336571.000000,999999.000000,999999.000000,999999.000000
713,LA,201624,147,127,24,24,0.163265,0.188976,24,0,1,0,0,0,1371.591837,1587.590551,8401.000000,999999.000000,201624.000000,999999.000000,999999.000000,999999.000000
714,LA,191875,87,78,19,15,0.218391,0.192308,15,0,0,0,0,0,2205.459770,2459.935897,12791.666667,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
716,AR,158701,76,68,14,12,0.184211,0.176471,12,0,0,0,0,0,2088.171053,2333.838235,13225.083333,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
717,AR,104063,47,44,2,2,0.042553,0.045455,2,0,0,0,0,0,2214.106383,2365.068182,52031.500000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
718,AR,125604,44,42,4,3,0.090909,0.071429,2,1,0,0,0,0,2854.636364,2990.571429,62802.000000,125604.000000,999999.000000,999999.000000,999999.000000,999999.000000
719,AR,171094,181,147,98,85,0.541436,0.578231,74,8,2,0,3,0,945.270718,1163.904762,2312.081081,21386.750000,85547.000000,999999.000000,57031.333333,999999.000000
720,AR,399824,445,240,299,125,0.671910,0.520833,112,11,6,2,1,0,898.480899,1665.933333,3569.857143,36347.636364,66637.333333,199912.000000,399824.000000,999999.000000
721,AR,320960,308,234,145,93,0.470779,0.397436,77,10,7,2,1,0,1042.077922,1371.623932,4168.311688,32096.000000,45851.428571,160480.000000,320960.000000,999999.000000
722,AR,217401,489,300,239,104,0.488753,0.346667,93,9,3,2,0,0,444.582822,724.670000,2337.645161,24155.666667,72467.000000,108700.500000,999999.000000,999999.000000
723,AR,165322,140,110,72,52,0.514286,0.472727,48,6,1,0,0,0,1180.871429,1502.927273,3444.208333,27553.666667,165322.000000,999999.000000,999999.000000,999999.000000
724,AR,228619,224,173,98,73,0.437500,0.421965,64,8,4,0,1,0,1020.620536,1321.497110,3572.171875,28577.375000,57154.750000,999999.000000,228619.000000,999999.000000
725,AR,105765,73,65,26,26,0.356164,0.400000,23,5,1,0,0,0,1448.835616,1627.153846,4598.478261,21153.000000,105765.000000,999999.000000,999999.000000,999999.000000
726,AR,137127,96,78,36,25,0.375000,0.320513,22,5,1,0,0,0,1428.406250,1758.038462,6233.045455,27425.400000,137127.000000,999999.000000,999999.000000,999999.000000
727,AR,488802,455,342,125,77,0.274725,0.225146,70,8,3,1,0,1,1074.290110,1429.245614,6982.885714,61100.250000,162934.000000,488802.000000,999999.000000,488802.000000
728,AR,124909,68,63,19,17,0.279412,0.269841,15,1,2,0,0,0,1836.897059,1982.682540,8327.266667,124909.000000,62454.500000,999999.000000,999999.000000,999999.000000
729,AR,229625,212,175,105,96,0.495283,0.548571,84,12,5,2,0,0,1083.136792,1312.142857,2733.630952,19135.416667,45925.000000,114812.500000,999999.000000,999999.000000
730,OK,736234,723,527,327,198,0.452282,0.375712,183,2,14,2,1,1,1018.304288,1397.028463,4023.136612,368117.000000,52588.142857,368117.000000,736234.000000,736234.000000
731,OK,678277,1572,858,780,251,0.496183,0.292541,231,2,16,3,2,1,431.473919,790.532634,2936.264069,339138.500000,42392.312500,226092.333333,339138.500000,678277.000000
734,OK,94366,71,65,22,21,0.309859,0.323077,21,0,2,1,0,0,1329.098592,1451.784615,4493.619048,999999.000000,47183.000000,94366.000000,999999.000000,999999.000000
735,OK,210553,236,212,49,44,0.207627,0.207547,40,0,6,1,0,0,892.173729,993.174528,5263.825000,999999.000000,35092.166667,210553.000000,999999.000000,999999.000000
736,OK,60160,43,39,15,15,0.348837,0.384615,10,0,4,0,0,0,1399.069767,1542.564103,6016.000000,999999.000000,15040.000000,999999.000000,999999.000000,999999.000000
737,OK,109198,99,91,35,35,0.353535,0.384615,33,0,3,0,0,0,1103.010101,1199.978022,3309.030303,999999.000000,36399.333333,999999.000000,999999.000000,999999.000000
738,OK,33360,13,12,0,0,0.000000,0.000000,0,0,0,0,0,0,2566.153846,2780.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
739,OK,28837,10,10,0,0,0.000000,0.000000,0,0,0,0,0,0,2883.700000,2883.700000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
740,OK,626200,494,386,191,131,0.386640,0.339378,117,1,11,1,1,0,1267.611336,1622.279793,5352.136752,626200.000000,56927.272727,626200.000000,626200.000000,999999.000000
741,OK,421994,500,405,135,101,0.270000,0.249383,87,0,4,0,5,0,843.988000,1041.960494,4850.505747,999999.000000,105498.500000,999999.000000,84398.800000,999999.000000
743,OK,129251,63,53,4,3,0.063492,0.056604,1,0,1,0,0,0,2051.603175,2438.698113,129251.000000,999999.000000,129251.000000,999999.000000,999999.000000,999999.000000
744,OK,224707,182,159,53,51,0.291209,0.320755,46,0,2,0,0,0,1234.653846,1413.251572,4884.934783,999999.000000,112353.500000,999999.000000,999999.000000,999999.000000
745,OK,84147,59,56,15,15,0.254237,0.267857,15,0,0,0,0,0,1426.220339,1502.625000,5609.800000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
746,OK,54761,40,34,8,5,0.200000,0.147059,5,0,0,0,0,0,1369.025000,1610.617647,10952.200000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
747,OK,90181,51,50,13,13,0.254902,0.260000,12,0,0,0,0,1,1768.254902,1803.620000,7515.083333,999999.000000,999999.000000,999999.000000,999999.000000,90181.000000
748,OK,201164,144,133,37,37,0.256944,0.278195,29,0,6,0,0,0,1396.972222,1512.511278,6936.689655,999999.000000,33527.333333,999999.000000,999999.000000,999999.000000
749,OK,113175,31,26,2,2,0.064516,0.076923,2,0,0,0,0,0,3650.806452,4352.884615,56587.500000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
750,TX,2351356,10141,3179,7990,1765,0.787891,0.555206,1510,75,60,29,35,11,231.866285,739.652721,1557.189404,31351.413333,39189.266667,81081.241379,67181.600000,213759.636364
751,TX,794881,2033,1193,1652,900,0.812592,0.754401,774,51,32,16,22,7,390.989179,666.287510,1026.978036,15585.901961,24840.031250,49680.062500,36130.954545,113554.428571
752,TX,1371575,7431,2375,5918,1318,0.796393,0.554947,1153,52,49,19,32,12,184.574754,577.505263,1189.570685,26376.442308,27991.326531,72188.157895,42861.718750,114297.916667
753,TX,0,25,21,0,0,0.000000,0.000000,0,0,0,0,0,0,0.000000,0.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
754,TX,350268,294,255,133,117,0.452381,0.458824,105,16,3,0,3,1,1191.387755,1373.600000,3335.885714,21891.750000,116756.000000,999999.000000,116756.000000,350268.000000
755,TX,127142,90,80,15,15,0.166667,0.187500,10,0,4,0,0,0,1412.688889,1589.275000,12714.200000,999999.000000,31785.500000,999999.000000,999999.000000,999999.000000
756,TX,338563,274,235,91,77,0.332117,0.327660,63,0,9,0,1,0,1235.631387,1440.693617,5374.015873,999999.000000,37618.111111,999999.000000,338563.000000,999999.000000
757,TX,362990,319,246,91,69,0.285266,0.280488,51,2,12,0,1,0,1137.899687,1475.569106,7117.450980,181495.000000,30249.166667,999999.000000,362990.000000,999999.000000
758,TX,126757,60,55,13,12,0.216667,0.218182,6,4,4,0,0,0,2112.616667,2304.672727,21126.166667,31689.250000,31689.250000,999999.000000,999999.000000,999999.000000
759,TX,260994,230,201,103,94,0.447826,0.467662,87,5,4,2,1,2,1134.756522,1298.477612,2999.931034,52198.800000,65248.500000,130497.000000,260994.000000,130497.000000
760,TX,1240949,3831,1849,2947,1183,0.769251,0.639805,1021,32,46,20,25,9,323.922997,671.146025,1215.425073,38779.656250,26977.152174,62047.450000,49637.960000,137883.222222
761,TX,995394,4000,1579,3388,1128,0.847000,0.714376,986,46,39,15,24,6,248.848500,630.395187,1009.527383,21639.000000,25522.923077,66359.600000,41474.750000,165899.000000
762,TX,501972,1781,825,1471,578,0.825940,0.700606,509,16,28,7,14,2,281.848400,608.450909,986.192534,31373.250000,17927.571429,71710.285714,35855.142857,250986.000000
763,TX,173930,146,136,18,17,0.123288,0.125000,14,1,0,0,1,1,1191.301370,1278.897059,12423.571429,173930.000000,999999.000000,999999.000000,173930.000000,173930.000000
764,TX,145933,80,63,21,9,0.262500,0.142857,9,0,0,0,0,0,1824.162500,2316.396825,16214.777778,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
765,TX,503579,712,503,335,209,0.470506,0.415507,164,28,13,5,8,1,707.273876,1001.151093,3070.603659,17984.964286,38736.846154,100715.800000,62947.375000,503579.000000
766,TX,160462,55,53,4,4,0.072727,0.075472,3,0,0,1,0,0,2917.490909,3027.584906,53487.333333,999999.000000,999999.000000,160462.000000,999999.000000,999999.000000
767,TX,181408,257,239,115,113,0.447471,0.472803,82,3,8,7,6,1,705.867704,759.029289,2212.292683,60469.333333,22676.000000,25915.428571,30234.666667,181408.000000
768,TX,86525,83,79,49,49,0.590361,0.620253,43,5,1,0,0,0,1042.469880,1095.253165,2012.209302,17305.000000,86525.000000,999999.000000,999999.000000,999999.000000
769,TX,136365,102,85,17,16,0.166667,0.188235,15,2,0,0,0,0,1336.911765,1604.294118,9091.000000,68182.500000,999999.000000,999999.000000,999999.000000,999999.000000
770,TX,3155878,10363,3427,7670,1650,0.740133,0.481471,1412,76,69,50,52,20,304.533243,920.886490,2235.041076,41524.710526,45737.362319,63117.560000,60689.961538,157793.900000
773,TX,1239097,2462,1302,1699,748,0.690089,0.574501,601,35,46,34,31,3,503.288790,951.687404,2061.725458,35402.771429,26936.891304,36444.029412,39970.870968,413032.333333
774,TX,1217894,2826,1564,1930,920,0.682944,0.588235,769,31,46,33,38,14,430.960368,778.704604,1583.737321,39286.903226,26475.956522,36905.878788,32049.842105,86992.428571
775,TX,1242710,2966,1531,2283,1047,0.769724,0.683867,916,39,40,39,30,11,418.985165,811.698236,1356.670306,31864.358974,31067.750000,31864.358974,41423.666667,112973.636364
776,TX,273102,129,117,34,27,0.263566,0.230769,24,0,3,0,1,0,2117.069767,2334.205128,11379.250000,999999.000000,91034.000000,999999.000000,273102.000000,999999.000000
777,TX,145307,285,253,180,167,0.631579,0.660079,137,16,4,6,6,1,509.849123,574.335968,1060.635036,9081.687500,36326.750000,24217.833333,24217.833333,145307.000000
778,TX,320659,272,236,109,93,0.400735,0.394068,82,2,8,5,6,1,1178.893382,1358.724576,3910.475610,160329.500000,40082.375000,64131.800000,53443.166667,320659.000000
779,TX,172470,183,138,93,67,0.508197,0.485507,48,15,7,1,0,1,942.459016,1249.782609,3593.125000,11498.000000,24638.571429,172470.000000,999999.000000,172470.000000
780,TX,582032,413,346,136,109,0.329298,0.315029,85,1,18,2,5,1,1409.278450,1682.173410,6847.435294,582032.000000,32335.111111,291016.000000,116406.400000,582032.000000
781,TX,433970,936,691,703,505,0.751068,0.730825,410,18,33,16,17,4,463.643162,628.031838,1058.463415,24109.444444,13150.606061,27123.125000,25527.647059,108492.500000
782,TX,1758696,4536,2286,2635,898,0.580908,0.392826,747,54,52,26,22,10,387.719577,769.333333,2354.345382,32568.444444,33821.076923,67642.153846,79940.727273,175869.600000
783,TX,236613,129,111,46,41,0.356589,0.369369,33,5,2,1,0,1,1834.209302,2131.648649,7170.090909,47322.600000,118306.500000,236613.000000,999999.000000,236613.000000
784,TX,323792,402,347,169,164,0.420398,0.472622,129,12,7,6,7,1,805.452736,933.118156,2510.015504,26982.666667,46256.000000,53965.333333,46256.000000,323792.000000
785,TX,1345518,826,495,405,182,0.490315,0.367677,151,13,10,4,4,3,1628.956416,2718.218182,8910.715232,103501.384615,134551.800000,336379.500000,336379.500000,448506.000000
786,TX,1013317,1741,971,1127,542,0.647329,0.558187,427,53,31,11,21,4,582.031591,1043.580844,2373.107728,19119.188679,32687.645161,92119.727273,48253.190476,253329.250000
787,TX,1070203,2301,1330,1183,543,0.514124,0.408271,420,54,35,21,21,8,465.103433,804.663910,2548.102381,19818.574074,30577.228571,50962.047619,50962.047619,133775.375000
788,TX,181205,68,62,12,12,0.176471,0.193548,12,0,1,0,0,0,2664.779412,2922.661290,15100.416667,999999.000000,181205.000000,999999.000000,999999.000000,999999.000000
789,TX,68876,41,33,9,7,0.219512,0.212121,7,0,0,0,0,0,1679.902439,2087.151515,9839.428571,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
790,TX,224909,154,147,80,78,0.519481,0.530612,73,0,0,0,0,1,1460.448052,1529.993197,3080.945205,999999.000000,999999.000000,999999.000000,999999.000000,224909.000000
791,TX,227906,381,292,233,170,0.611549,0.582192,152,10,8,1,5,1,598.178478,780.500000,1499.381579,22790.600000,28488.250000,227906.000000,45581.200000,227906.000000
792,TX,32024,12,11,0,0,0.000000,0.000000,0,0,0,0,0,0,2668.666667,2911.272727,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
793,TX,147496,56,49,21,16,0.375000,0.326531,13,3,0,0,0,0,2633.857143,3010.122449,11345.846154,49165.333333,999999.000000,999999.000000,999999.000000,999999.000000
794,TX,272979,477,316,291,163,0.610063,0.515823,153,7,2,0,0,1,572.283019,863.857595,1784.176471,38997.000000,136489.500000,999999.000000,999999.000000,272979.000000
795,TX,93846,31,29,6,5,0.193548,0.172414,4,0,0,0,0,0,3027.290323,3236.068966,23461.500000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
796,TX,132679,289,265,166,162,0.574394,0.611321,148,6,2,1,0,1,459.096886,500.675472,896.479730,22113.166667,66339.500000,132679.000000,999999.000000,132679.000000
797,TX,436291,832,395,632,245,0.759615,0.620253,219,12,4,1,0,1,524.388221,1104.534177,1992.196347,36357.583333,109072.750000,436291.000000,999999.000000,436291.000000
798,TX,69982,23,18,10,9,0.434783,0.500000,9,1,0,0,0,0,3042.695652,3887.888889,7775.777778,69982.000000,999999.000000,999999.000000,999999.000000,999999.000000
799,TX,788059,805,500,330,173,0.409938,0.346000,151,8,2,1,4,0,978.955280,1576.118000,5218.933775,98507.375000,394029.500000,788059.000000,197014.750000,999999.000000
800,CO,850763,2767,1407,1817,723,0.656668,0.513859,557,51,38,24,26,2,307.467654,604.664534,1527.402154,16681.627451,22388.500000,35448.458333,32721.653846,425381.500000
801,CO,702836,2093,1166,1338,636,0.639274,0.545455,477,43,52,24,34,3,335.803153,602.775300,1473.450734,16345.023256,13516.076923,29284.833333,20671.647059,234278.666667
802,CO,1101116,2660,1489,1616,713,0.607519,0.478845,559,40,49,25,27,2,413.953383,739.500336,1969.796064,27527.900000,22471.755102,44044.640000,40782.074074,550558.000000
803,CO,129969,383,283,218,142,0.569191,0.501767,112,4,13,10,10,0,339.344648,459.254417,1160.437500,32492.250000,9997.615385,12996.900000,12996.900000,999999.000000
804,CO,219981,234,200,69,69,0.294872,0.345000,40,13,9,5,4,0,940.089744,1099.905000,5499.525000,16921.615385,24442.333333,43996.200000,54995.250000,999999.000000
805,CO,547530,1406,750,909,374,0.646515,0.498667,303,13,15,15,13,1,389.423898,730.040000,1807.029703,42117.692308,36502.000000,36502.000000,42117.692308,547530.000000
806,CO,282382,572,413,424,295,0.741259,0.714286,240,18,12,4,8,1,493.674825,683.733656,1176.591667,15687.888889,23531.833333,70595.500000,35297.750000,282382.000000
807,CO,68019,52,49,0,0,0.000000,0.000000,0,0,0,0,0,0,1308.057692,1388.142857,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
808,CO,119408,190,161,100,83,0.526316,0.515528,66,6,9,7,6,0,628.463158,741.664596,1809.212121,19901.333333,13267.555556,17058.285714,19901.333333,999999.000000
809,CO,571252,1783,911,1166,475,0.653954,0.521405,366,22,35,17,17,2,320.388110,627.060373,1560.797814,25966.000000,16321.485714,33603.058824,33603.058824,285626.000000
810,CO,230859,238,211,100,98,0.420168,0.464455,79,2,8,3,5,0,969.995798,1094.118483,2922.265823,115429.500000,28857.375000,76953.000000,46171.800000,999999.000000
811,CO,72821,56,45,1,1,0.017857,0.022222,1,0,0,0,0,0,1300.375000,1618.244444,72821.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
812,CO,86578,65,56,16,16,0.246154,0.285714,10,0,6,0,0,0,1331.969231,1546.035714,8657.800000,999999.000000,14429.666667,999999.000000,999999.000000,999999.000000
813,CO,68812,99,77,7,6,0.070707,0.077922,6,2,0,0,0,0,695.070707,893.662338,11468.666667,34406.000000,999999.000000,999999.000000,999999.000000,999999.000000
814,CO,84067,97,85,19,18,0.195876,0.211765,18,0,0,0,0,0,866.670103,989.023529,4670.388889,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
815,CO,145770,149,124,17,17,0.114094,0.137097,12,1,0,0,0,0,978.322148,1175.564516,12147.500000,145770.000000,999999.000000,999999.000000,999999.000000,999999.000000
816,CO,154440,147,117,8,8,0.054422,0.068376,4,0,0,0,0,0,1050.612245,1320.000000,38610.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
820,WY,134967,133,116,7,7,0.052632,0.060345,7,0,0,0,0,0,1014.789474,1163.508621,19281.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
822,WY,24720,13,12,0,0,0.000000,0.000000,0,0,0,0,0,0,1901.538462,2060.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
823,WY,16054,10,9,0,0,0.000000,0.000000,0,0,0,0,0,0,1605.400000,1783.777778,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
824,WY,53922,46,42,2,2,0.043478,0.047619,2,0,0,0,1,0,1172.217391,1283.857143,26961.000000,999999.000000,999999.000000,999999.000000,53922.000000,999999.000000
825,WY,39265,33,29,0,0,0.000000,0.000000,0,0,0,0,0,0,1189.848485,1353.965517,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
826,WY,97155,78,73,4,4,0.051282,0.054795,4,0,0,0,0,0,1245.576923,1330.890411,24288.750000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
827,WY,62558,27,25,0,0,0.000000,0.000000,0,0,0,0,0,0,2316.962963,2502.320000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
828,WY,37712,47,41,0,0,0.000000,0.000000,0,0,0,0,0,0,802.382979,919.804878,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
829,WY,70813,61,54,14,14,0.229508,0.259259,6,2,3,0,1,0,1160.868852,1311.351852,11802.166667,35406.500000,23604.333333,999999.000000,70813.000000,999999.000000
830,WY,21806,28,24,1,1,0.035714,0.041667,0,1,0,0,0,0,778.785714,908.583333,999999.000000,21806.000000,999999.000000,999999.000000,999999.000000,999999.000000
831,WY,23126,17,13,2,2,0.117647,0.153846,2,0,0,0,0,0,1360.352941,1778.923077,11563.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
832,ID,174036,213,167,81,61,0.380282,0.365269,55,3,4,1,0,0,817.070423,1042.131737,3164.290909,58012.000000,43509.000000,174036.000000,999999.000000,999999.000000
833,ID,192164,273,146,141,45,0.516484,0.308219,41,5,0,0,1,0,703.897436,1316.191781,4686.926829,38432.800000,999999.000000,999999.000000,192164.000000,999999.000000
834,ID,208925,253,185,115,93,0.454545,0.502703,86,8,1,0,0,1,825.790514,1129.324324,2429.360465,26115.625000,208925.000000,999999.000000,999999.000000,208925.000000
835,ID,69735,67,57,16,16,0.238806,0.280702,14,0,2,0,0,0,1040.820896,1223.421053,4981.071429,999999.000000,34867.500000,999999.000000,999999.000000,999999.000000
836,ID,477479,473,358,166,125,0.350951,0.349162,110,11,4,2,3,0,1009.469345,1333.740223,4340.718182,43407.181818,119369.750000,238739.500000,159159.666667,999999.000000
837,ID,272677,363,311,63,60,0.173554,0.192926,53,5,1,1,1,0,751.176309,876.774920,5144.849057,54535.400000,272677.000000,272677.000000,272677.000000,999999.000000
838,ID,262290,262,208,60,48,0.229008,0.230769,38,6,2,1,3,1,1001.106870,1261.009615,6902.368421,43715.000000,131145.000000,262290.000000,87430.000000,262290.000000
840,UT,1387282,2440,1300,1536,753,0.629508,0.579231,572,62,40,12,26,1,568.558197,1067.140000,2425.318182,22375.516129,34682.050000,115606.833333,53357.000000,1387282.000000
841,UT,617145,1243,833,661,422,0.531778,0.506603,322,30,28,6,18,1,496.496380,740.870348,1916.599379,20571.500000,22040.892857,102857.500000,34285.833333,617145.000000
843,UT,187241,218,161,103,88,0.472477,0.546584,72,4,2,2,2,0,858.903670,1162.987578,2600.569444,46810.250000,93620.500000,93620.500000,93620.500000,999999.000000
844,UT,197847,329,257,205,168,0.623100,0.653696,124,7,12,3,11,1,601.358663,769.832685,1595.540323,28263.857143,16487.250000,65949.000000,17986.090909,197847.000000
845,UT,55314,80,61,35,31,0.437500,0.508197,25,5,0,0,0,0,691.425000,906.786885,2212.560000,11062.800000,999999.000000,999999.000000,999999.000000,999999.000000
846,UT,304934,435,301,242,174,0.556322,0.578073,137,18,8,2,5,1,700.997701,1013.069767,2225.795620,16940.777778,38116.750000,152467.000000,60986.800000,304934.000000
847,UT,243049,270,211,114,95,0.422222,0.450237,81,8,4,1,0,0,900.181481,1151.890995,3000.604938,30381.125000,60762.250000,243049.000000,999999.000000,999999.000000
850,AZ,1429146,3026,1664,2019,1010,0.667217,0.606971,785,67,56,20,64,5,472.288830,858.861779,1820.568153,21330.537313,25520.464286,71457.300000,22330.406250,285829.200000
851,AZ,430134,612,417,440,287,0.718954,0.688249,223,28,17,11,7,1,702.833333,1031.496403,1928.852018,15361.928571,25302.000000,39103.090909,61447.714286,430134.000000
852,AZ,1544422,3619,2027,2159,1091,0.596574,0.538234,848,70,48,36,70,10,426.753799,761.925012,1821.252358,22063.171429,32175.458333,42900.611111,22063.171429,154442.200000
853,AZ,1371155,2430,1487,1627,957,0.669547,0.643578,752,62,51,24,65,7,564.261317,922.094822,1823.344415,22115.403226,26885.392157,57131.458333,21094.692308,195879.285714
855,AZ,96434,103,98,43,43,0.417476,0.438776,41,5,0,0,0,0,936.252427,984.020408,2352.048780,19286.800000,999999.000000,999999.000000,999999.000000,999999.000000
856,AZ,303074,314,234,124,97,0.394904,0.414530,73,3,4,3,13,0,965.203822,1295.188034,4151.698630,101024.666667,75768.500000,101024.666667,23313.384615,999999.000000
857,AZ,895513,1631,927,968,503,0.593501,0.542611,372,26,40,19,34,1,549.057633,966.033441,2407.293011,34442.807692,22387.825000,47132.263158,26338.617647,895513.000000
859,AZ,78649,59,48,10,7,0.169492,0.145833,7,0,0,0,0,0,1333.033898,1638.520833,11235.571429,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
860,AZ,184796,214,186,45,45,0.210280,0.241935,38,2,3,1,4,1,863.532710,993.526882,4863.052632,92398.000000,61598.666667,184796.000000,46199.000000,184796.000000
863,AZ,219015,334,267,163,120,0.488024,0.449438,92,2,9,6,13,0,655.733533,820.280899,2380.597826,109507.500000,24335.000000,36502.500000,16847.307692,999999.000000
864,AZ,197340,137,110,36,30,0.262774,0.272727,29,0,0,1,0,0,1440.437956,1794.000000,6804.827586,999999.000000,999999.000000,197340.000000,999999.000000,999999.000000
865,AZ,62929,78,58,0,0,0.000000,0.000000,0,0,0,0,0,0,806.782051,1084.982759,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
870,NM,198528,210,195,125,123,0.595238,0.630769,115,5,2,0,1,0,945.371429,1018.092308,1726.330435,39705.600000,99264.000000,999999.000000,198528.000000,999999.000000
871,NM,749836,1331,769,666,279,0.500376,0.362809,243,12,11,2,8,2,563.362885,975.079324,3085.744856,62486.333333,68166.909091,374918.000000,93729.500000,374918.000000
873,NM,73143,100,92,34,34,0.340000,0.369565,30,4,1,0,0,0,731.430000,795.032609,2438.100000,18285.750000,73143.000000,999999.000000,999999.000000,999999.000000
874,NM,123869,227,200,86,83,0.378855,0.415000,82,4,0,0,0,0,545.678414,619.345000,1510.597561,30967.250000,999999.000000,999999.000000,999999.000000,999999.000000
875,NM,232929,391,322,150,141,0.383632,0.437888,124,6,4,2,4,0,595.726343,723.381988,1878.459677,38821.500000,58232.250000,116464.500000,58232.250000,999999.000000
877,NM,38750,25,22,6,6,0.240000,0.272727,6,0,0,0,0,0,1550.000000,1761.363636,6458.333333,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
878,NM,17298,9,9,1,1,0.111111,0.111111,1,0,0,0,0,0,1922.000000,1922.000000,17298.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
879,NM,16326,56,30,50,25,0.892857,0.833333,25,1,0,0,0,0,291.535714,544.200000,653.040000,16326.000000,999999.000000,999999.000000,999999.000000,999999.000000
880,NM,276167,647,313,487,206,0.752705,0.658147,190,12,2,0,0,0,426.842349,882.322684,1453.510526,23013.916667,138083.500000,999999.000000,999999.000000,999999.000000
881,NM,71768,217,152,167,115,0.769585,0.756579,110,3,2,0,0,0,330.728111,472.157895,652.436364,23922.666667,35884.000000,999999.000000,999999.000000,999999.000000
882,NM,191720,419,195,335,135,0.799523,0.692308,131,3,1,0,0,0,457.565632,983.179487,1463.511450,63906.666667,191720.000000,999999.000000,999999.000000,999999.000000
883,NM,75100,101,99,70,70,0.693069,0.707071,69,3,0,0,0,0,743.564356,758.585859,1088.405797,25033.333333,999999.000000,999999.000000,999999.000000,999999.000000
884,NM,16413,9,9,5,5,0.555556,0.555556,5,0,0,0,0,0,1823.666667,1823.666667,3282.600000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
890,NV,633846,1573,714,1230,484,0.781945,0.677871,399,30,21,8,16,3,402.953592,887.739496,1588.586466,21128.200000,30183.142857,79230.750000,39615.375000,211282.000000
891,NV,1527625,5073,1380,4130,840,0.814114,0.608696,706,51,36,15,26,6,301.128524,1106.974638,2163.774788,29953.431373,42434.027778,101841.666667,58754.807692,254604.166667
893,NV,11877,7,6,0,0,0.000000,0.000000,0,0,0,0,0,0,1696.714286,1979.500000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000,999999.000000
894,NV,298459,322,234,177,123,0.549689,0.525641,87,9,9,5,8,1,926.891304,1275.465812,3430.563218,33162.111111,33162.111111,59691.800000,37307.375000,298459.000000
895,NV,292888,620,394,317,181,0.511290,0.459391,133,18,13,4,10,3,472.400000,743.370558,2202.165414,16271.555556,22529.846154,73222.000000,29288.800000,97629.333333
897,NV,64786,187,119,126,66,0.673797,0.554622,47,5,4,2,9,0,346.449198,544.420168,1378.425532,12957.200000,16196.500000,32393.000000,7198.444444,999999.000000
898,NV,58685,51,45,20,17,0.392157,0.377778,14,3,0,0,0,0,1150.686275,1304.111111,4191.785714,19561.666667,999999.000000,999999.000000,999999.000000,999999.000000
900,WA,2485570,4076,3044,1300,914,0.318940,0.300263,716,42,44,39,35,12,609.806183,816.547306,3471.466480,59180.238095,56490.227273,63732.564103,71016.285714,207130.833333
902,CA,1258630,2864,2170,1241,855,0.433310,0.394009,640,47,49,38,45,6,439.465782,580.013825,1966.609375,26779.361702,25686.326531,33121.842105,27969.555556,209771.666667
903,CA,134579,156,141,64,61,0.410256,0.432624,44,1,5,5,3,1,862.685897,954.460993,3058.613636,134579.000000,26915.800000,26915.800000,44859.666667,134579.000000
904,CA,94821,332,290,44,43,0.132530,0.148276,34,2,1,1,1,1,285.605422,326.968966,2788.852941,47410.500000,94821.000000,94821.000000,94821.000000,94821.000000
905,CA,177157,688,572,230,211,0.334302,0.368881,151,9,18,18,20,4,257.495640,309.715035,1173.225166,19684.111111,9842.055556,9842.055556,8857.850000,44289.250000
