LATITUDE,LONGITUDE,INN
40.6093138,-73.9595891,TRUE
40.6093275,-73.953754,FALSE
40.6095414,-74.1654431,TRUE
40.6095569,-74.0042481,TRUE
40.6095747,-73.9764028,FALSE
40.6096265,-73.9891093,TRUE
40.6096339,-73.9688543,FALSE
40.6096785,-73.907438,FALSE
40.6096807,-73.9433072,TRUE
40.6097581,-73.9567847,FALSE
40.6097821,-73.9538229,FALSE
40.6098049,-73.9597006,TRUE
40.6098207,-73.9684181,FALSE
40.6098229,-73.9597,FALSE
40.6098337,-73.9615373,FALSE
40.6098489,-73.985169,FALSE
40.6098829,-74.1174122,FALSE
40.6099289,-73.960573,TRUE
40.609969,-73.9537342,TRUE
40.6099794,-74.0113981,TRUE
40.6099906,-73.9753992,FALSE
40.6100422,-73.9312404,FALSE
40.6100529,-73.9538229,FALSE
40.6101356,-73.958897,TRUE
40.6101391,-73.9590577,TRUE
40.6101447,-73.9857717,FALSE
40.6101751,-73.9824749,FALSE
40.6102045,-73.9559389,TRUE
40.6102534,-73.9541443,FALSE
40.6102701,-73.977895,FALSE
40.6103099,-74.1482229,FALSE
40.6103125,-73.9749909,FALSE
40.6103219,-73.937806,FALSE
40.6103265,-73.9750257,TRUE
40.6105114,-73.9832095,FALSE
40.610533,-73.959275,TRUE
40.6105498,-73.9550215,TRUE
40.610604,-73.9584493,FALSE
40.6106363,-73.9445927,FALSE
40.6106528,-74.1500124,TRUE
40.610657,-73.952767,FALSE
40.6106731,-73.9714669,FALSE
40.6108002,-73.9563351,TRUE
40.6108372,-73.9451897,FALSE
40.6108846,-73.9848854,TRUE
40.6109017,-73.9562567,TRUE
40.611017,-73.9550478,TRUE
40.6111479,-73.9534739,TRUE
40.6112105,-73.9539377,FALSE
40.6112407,-74.1425959,TRUE
40.6112561,-74.1839044,TRUE
40.6112667,-74.1600764,FALSE
40.6112798,-73.9795791,TRUE
40.6112897,-73.9795594,TRUE
40.6113247,-74.1184445,TRUE
40.6114952,-73.9068869,FALSE
40.611497,-73.987158,FALSE
40.6115772,-73.9217362,FALSE
40.6116735,-74.1403511,TRUE
40.6117116,-73.956647,TRUE
40.6117614,-74.0856601,TRUE
40.6117833,-74.1397548,FALSE
40.6118451,-74.0639501,TRUE
40.6118465,-73.9671967,FALSE
40.6118776,-73.9566585,FALSE
40.611946,-73.9542132,FALSE
40.6119931,-74.116724,FALSE
40.6120147,-73.9492538,FALSE
40.6120329,-73.941866,FALSE
40.6120618,-74.1345708,TRUE
40.6120933,-74.1383785,TRUE
40.6121229,-74.133612,FALSE
40.6121329,-74.1336992,TRUE
40.6121484,-73.9781131,FALSE
40.612179,-73.9547643,FALSE
40.6121846,-73.9639251,FALSE
40.6122602,-74.1505834,FALSE
40.6122674,-73.9968223,TRUE
40.6122685,-73.9543051,TRUE
40.6123334,-73.9494562,FALSE
40.612425,-74.128119,TRUE
40.6124296,-73.9835513,FALSE
40.6124745,-74.1353048,TRUE
40.6125584,-73.9896028,TRUE
40.6125626,-73.9835251,FALSE
40.6125789,-74.133787,TRUE
40.6125793,-73.9688841,FALSE
40.6126719,-73.9602828,FALSE
40.6126751,-73.9602975,TRUE
40.6126981,-73.943858,FALSE
40.6127269,-74.1302125,FALSE
40.6128579,-73.957772,FALSE
40.6130984,-73.9796283,FALSE
40.6130988,-73.9498049,FALSE
40.6131347,-73.9537311,TRUE
40.6131353,-73.9537311,FALSE
40.6131731,-73.9651648,FALSE
40.6132295,-74.0339598,TRUE
40.6132906,-73.9211824,FALSE
40.6133507,-73.953754,FALSE
40.6135791,-74.1114935,TRUE
40.6136572,-73.9109288,FALSE
40.6136629,-73.9470381,FALSE
40.6136889,-74.1177793,TRUE
40.6137189,-73.9809047,FALSE
40.6137354,-73.9809499,TRUE
40.6137682,-73.9736479,FALSE
40.6139779,-73.9566699,FALSE
40.614192,-74.0321467,TRUE
40.6143042,-73.9442713,TRUE
40.6144183,-74.069369,FALSE
40.614499,-74.1406264,TRUE
40.6145326,-74.080352,FALSE
40.6146072,-73.9208035,FALSE
40.614664,-73.9702157,FALSE
40.6146792,-74.032445,TRUE
40.614787,-74.0057325,FALSE
40.6148021,-73.91272,TRUE
40.6148347,-73.972236,FALSE
40.6149112,-73.9980733,FALSE
40.6150405,-73.9805007,TRUE
40.6150618,-73.9357295,FALSE
40.615124,-73.919801,FALSE
40.6151553,-73.948829,FALSE
40.6151693,-74.0319919,TRUE
40.6151795,-74.0244405,TRUE
40.6152977,-74.0051031,FALSE
40.6153364,-73.9693662,FALSE
40.615426,-74.1024775,FALSE
40.6154349,-73.9483469,FALSE
40.615448,-74.0346307,TRUE
40.6154517,-74.0013751,FALSE
40.615528,-73.953688,FALSE
40.6155602,-73.966175,FALSE
40.615659,-74.162691,TRUE
40.6159328,-73.9445986,TRUE
40.6159782,-74.0678087,TRUE
40.616003,-73.8991703,FALSE
40.6160501,-73.9167825,FALSE
40.6161616,-73.9927018,FALSE
40.6161773,-74.0120809,FALSE
40.6161782,-73.9894766,TRUE
40.6161884,-73.9599761,TRUE
40.6162049,-73.9564174,FALSE
40.6162205,-73.9863687,FALSE
40.6162898,-73.993402,TRUE
40.6163065,-73.955499,FALSE
40.616414,-73.912019,TRUE
40.6164745,-74.1563608,FALSE
40.6164784,-73.9542591,TRUE
40.6164997,-73.9543256,TRUE
40.6165142,-74.0312493,TRUE
40.616585,-73.904299,FALSE
40.6166516,-74.0110424,TRUE
40.6166716,-74.0310275,FALSE
40.6168293,-74.0005524,TRUE
